招聘单位,二级部门,岗位名称,需求学科,学历要求,需求人数,工作城市,数智博士,发布日期,申请链接,抓取时间
航天六院,十一所（京）,结构强度工程师,力学 / 机械 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035474,2026-09-11 15:33:06
航天六院,十一所（京）,数字化及AI应用工程师,计算机科学与技术 / 计算机,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035475,2026-09-11 15:33:06
航天六院,十一所（京）,系统设计,动力工程及工程热物理 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035476,2026-09-11 15:33:06
航天六院,十一所（京）,燃烧装置智能设计,动力工程及工程热物理 / 航空宇航科学与技术 / 计算机,博士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035477,2026-09-11 15:33:06
航天六院,十一所（京）,涡轮泵设计,动力工程及工程热物理 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035478,2026-09-11 15:33:06
航天六院,十一所（京）,系统设计,动力工程及工程热物理 / 航空宇航科学与技术 / 航空航天,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035479,2026-09-11 15:33:06
航天六院,十一所（京）,试验工程师,仪器科学与技术 / 控制科学与工程 / 机械,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035480,2026-09-11 15:33:06
航天六院,十一所（京）,总装设计,力学 / 机械 / 航空航天,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035481,2026-09-11 15:33:06
航天六院,十一所（京）,涡轮泵设计,动力工程及工程热物理 / 航空宇航科学与技术 / 航空航天,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035482,2026-09-11 15:33:06
航天六院,十一所（京）,涡轮泵设计,动力工程及工程热物理 / 能源动力 / 航空宇航科学与技术,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035483,2026-09-11 15:33:06
航天六院,十一所（京）,试验工程师,力学 / 动力工程及工程热物理 / 机械,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035484,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,成本费用核算管理,工商管理 / 应用经济学 / 管理科学与工程,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035485,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,结构设计,机械设计制造 / 航空宇航科学与技术 / 航空航天,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035486,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,阀门设计,力学 / 动力工程及工程热物理 / 机械,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035487,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,计划工程师,工商管理 / 管理科学与工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035488,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,电气仪表设计,控制科学与工程 / 机械 / 电气,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035489,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,设备设计,动力工程及工程热物理 / 能源动力,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035490,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,阀门设计,动力工程及工程热物理 / 机械 / 航空宇航科学与技术,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035491,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,电控设计,控制科学与工程 / 电气 / 自动化,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035492,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,产品设计,动力工程及工程热物理 / 机械 / 能源动力,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035493,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,工艺设计,化学工程与技术 / 化工技术 / 环境科学与工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035494,2026-09-11 15:33:06
航天六院,北京航天石化技术装备工程有限公司,自控设计,控制科学与工程 / 电气工程 / 电气,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035495,2026-09-11 15:33:06
航天六院,西安航天弘发实业有限公司,能源AI大模型开发技术员,电气工程 / 经济学 / 计算机,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035496,2026-09-11 15:33:06
航天六院,西安航天弘发实业有限公司,微电网调度技术员,电气工程 / 能源动力,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035497,2026-09-11 15:33:06
航天六院,西安航天弘发实业有限公司,软件开发与工程技术员,管理科学与工程 / 计算机,硕士,3,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035498,2026-09-11 15:33:06
航天六院,西安航天弘发实业有限公司,电气工程技术员,电气工程,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035499,2026-09-11 15:33:06
航天六院,西安航天弘发实业有限公司,教师,安全科学与工程 / 安全,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035500,2026-09-11 15:33:06
航天六院,西安航天弘发实业有限公司,教师,机械工程 / 机械 / 电气,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035501,2026-09-11 15:33:06
航天六院,八〇一所,人才开发管理,公共管理 / 工商管理,硕士,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035502,2026-09-11 15:33:06
航天六院,八〇一所,仿真设计,力学 / 动力工程及工程热物理 / 航空宇航科学与技术,硕士及以上,4,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035503,2026-09-11 15:33:06
航天六院,八〇一所,预先研究——电推进,动力工程及工程热物理 / 电子科学与技术 / 航空宇航科学与技术,博士,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035504,2026-09-11 15:33:06
航天六院,八〇一所,技术规划论证,动力工程及工程热物理 / 能源动力 / 航空宇航科学与技术,硕士及以上,3,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035505,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-结构设计,机械设计制造 / 航空宇航科学与技术 / 航空航天,博士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035506,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-材料研究,材料,博士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035507,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-核总体,核工程,博士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035508,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-气动设计,动力工程及工程热物理 / 机械工程 / 航空宇航科学与技术,硕士及以上,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035509,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-电动泵方向,动力工程及工程热物理 / 航空宇航科学与技术,硕士及以上,3,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035510,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-电机设计,机械设计制造 / 电气工程,硕士及以上,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035511,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-系统设计,动力工程及工程热物理 / 航空宇航科学与技术,博士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035512,2026-09-11 15:33:06
航天六院,八〇一所,推进系统设计,力学 / 动力工程及工程热物理 / 航空宇航科学与技术,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035513,2026-09-11 15:33:06
航天六院,八〇一所,预先研究——电推进,动力工程及工程热物理 / 电子科学与技术,硕士,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035514,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-核级阀门,动力工程及工程热物理 / 电子科学与技术 / 航空宇航科学与技术,硕士及以上,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035515,2026-09-11 15:33:06
航天六院,八〇一所,发动机设计,化学工程与技术 / 化学,硕士及以上,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035516,2026-09-11 15:33:06
航天六院,八〇一所,发动机设计,动力工程及工程热物理 / 航空宇航科学与技术 / 计算机,硕士,4,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035517,2026-09-11 15:33:06
航天六院,八〇一所,阀门设计及工艺,力学 / 机械 / 计算机,博士,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035518,2026-09-11 15:33:06
航天六院,八〇一所,阀门设计及工艺,力学 / 机械 / 计算机,硕士,3,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035519,2026-09-11 15:33:06
航天六院,八〇一所,压力容器设计,动力工程及工程热物理,硕士,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035520,2026-09-11 15:33:06
航天六院,八〇一所,推进系统电系统设计,电气工程 / 电气,硕士及以上,3,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035521,2026-09-11 15:33:06
航天六院,八〇一所,电性能测试工程师,信息与通信工程 / 电子信息 / 通信,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035522,2026-09-11 15:33:06
航天六院,八〇一所,增材制造工艺,材料科学与工程 / 材料,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035523,2026-09-11 15:33:06
航天六院,八〇一所,无损检验技术,机械设计制造,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035524,2026-09-11 15:33:06
航天六院,八〇一所,装测工艺,机械工程 / 机械,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035525,2026-09-11 15:33:06
航天六院,八〇一所,焊接工艺,机械设计制造 / 材料,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035526,2026-09-11 15:33:06
航天六院,八〇一所,数据应用,管理科学与工程 / 计算机,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035527,2026-09-11 15:33:06
航天六院,八〇一所,档案管理,图书情报与档案管理,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035528,2026-09-11 15:33:06
航天六院,八〇一所,项目计划管理,力学 / 动力工程及工程热物理 / 航空宇航科学与技术,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035529,2026-09-11 15:33:06
航天六院,八〇一所,旋转机械设计-悬浮轴承,动力工程及工程热物理 / 电气工程 / 航空宇航科学与技术,硕士及以上,2,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035530,2026-09-11 15:33:06
航天六院,八〇一所,会计核算,工商管理,本科,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035531,2026-09-11 15:33:06
航天六院,八〇一所,财务管理,工商管理,本科,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035532,2026-09-11 15:33:06
航天六院,八〇一所,产学研平台管理（全国重点实验室）,力学 / 动力工程及工程热物理 / 航空宇航科学与技术,硕士,1,上海,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035533,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械 / 材料 / 计算机,硕士,8,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035534,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,人力资源干事,公共管理 / 工商管理,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035535,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,软件开发工程师,计算机科学与技术 / 计算机 / 软件工程,硕士及以上,3,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035536,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,会计员,工商管理 / 财务会计,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035537,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,采购员,工业工程 / 工商管理 / 管理科学与工程,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035538,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,研究师,机械 / 材料 / 航空宇航科学与技术,硕士及以上,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035539,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械 / 材料科学与工程 / 材料,硕士及以上,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035540,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械 / 材料科学与工程 / 材料,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035541,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械设计制造 / 材料科学与工程 / 材料,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035542,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械 / 材料科学与工程 / 材料,硕士及以上,16,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035543,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械设计制造 / 材料科学与工程 / 材料,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035544,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,计划员,工业工程 / 工商管理 / 管理科学与工程,硕士,3,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035545,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,纪检干事,工商管理 / 法学 / 管理科学与工程,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035546,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,计划员,工业工程 / 工商管理 / 管理科学与工程,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035547,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械 / 材料科学与工程 / 材料,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035548,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械设计制造 / 材料科学与工程 / 材料,硕士,4,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035549,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械 / 航空宇航科学与技术 / 计算机,硕士,6,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035550,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械 / 材料科学与工程 / 材料,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035551,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,计划员,工业工程 / 工商管理 / 管理科学与工程,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035552,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,计划员,工业工程 / 工商管理 / 管理科学与工程,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035553,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械设计制造 / 材料科学与工程 / 材料,硕士,3,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035554,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,计划员,工业工程 / 工商管理 / 管理科学与工程,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035555,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,计划员,工业工程 / 机械 / 管理科学与工程,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035556,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺员,机械 / 航空宇航科学与技术 / 计算机,硕士,12,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035557,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,无损探伤技术员,仪器 / 机械 / 材料,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035558,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺,机械工程 / 机械 / 机械设计制造,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035559,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,电气设计,电气工程 / 电气 / 自动化,硕士,4,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035560,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,机械设计,机械工程 / 机械 / 机械设计制造,硕士及以上,9,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035561,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,会计,工商管理 / 财务会计,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035562,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,工艺,机械工程 / 机械 / 机械设计制造,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035563,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,机械设计,机械工程 / 机械 / 机械设计制造,硕士,5,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035564,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,安装技术员,土木工程 / 土木 / 电气工程,本科及以上,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035565,2026-09-11 15:33:06
航天六院,西安航天发动机有限公司,技术员,土建施工 / 土木工程 / 土木,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035566,2026-09-11 15:33:06
航天六院,一〇一所,财务管理岗,工商管理 / 经济学 / 金融学,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035567,2026-09-11 15:33:06
航天六院,一〇一所,研发技术岗,仪器科学与技术 / 动力工程及工程热物理 / 机械工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035568,2026-09-11 15:33:06
航天六院,一〇一所,试验技术岗,动力工程及工程热物理 / 机械工程 / 航空宇航科学与技术,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035569,2026-09-11 15:33:06
航天六院,一〇一所,工程技术岗,仪器 / 控制科学与工程 / 电子信息,硕士,3,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035570,2026-09-11 15:33:06
航天六院,一〇一所,电控仪表工程师,仪器科学与技术 / 仪器 / 控制科学与工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035571,2026-09-11 15:33:06
航天六院,一〇一所,系统工艺工程师,动力工程及工程热物理 / 机械 / 电气工程,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035572,2026-09-11 15:33:06
航天六院,一〇一所,市场销售,外国语言文学 / 工商管理 / 经济与贸易,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035573,2026-09-11 15:33:06
航天六院,一〇一所,工程技术岗,动力工程及工程热物理 / 机械工程 / 机械,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035574,2026-09-11 15:33:06
航天六院,一〇一所,新型液体推进剂研发,化学工程与技术 / 化学 / 材料,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035575,2026-09-11 15:33:06
航天六院,一〇一所,项目研发岗,动力工程及工程热物理 / 机械 / 能源动力,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035576,2026-09-11 15:33:06
航天六院,一〇一所,测试技术岗,控制科学与工程 / 电子信息 / 航空航天,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035577,2026-09-11 15:33:06
航天六院,一〇一所,推进剂安全岗,化学工程与技术 / 化工技术 / 安全科学与工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035578,2026-09-11 15:33:06
航天六院,一〇一所,管理信息系统开发岗,计算机科学与技术 / 计算机 / 软件工程,硕士,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035579,2026-09-11 15:33:06
航天六院,一〇一所,工程技术岗,动力工程及工程热物理 / 机械 / 能源动力,硕士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035580,2026-09-11 15:33:06
航天六院,一〇一所,项目研发岗,动力工程及工程热物理 / 能源动力,博士,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035581,2026-09-11 15:33:06
航天六院,一〇一所,设计岗,光学工程 / 动力工程及工程热物理 / 机械工程,硕士,4,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035582,2026-09-11 15:33:06
航天六院,一六五所,试验工艺技术,兵器科学与技术 / 动力工程及工程热物理 / 机械,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035583,2026-09-11 15:33:06
航天六院,一六五所,试验工艺技术,力学 / 动力工程及工程热物理 / 机械,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035584,2026-09-11 15:33:06
航天六院,一六五所,试验工艺技术,机械 / 材料科学与工程 / 航空宇航科学与技术,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035585,2026-09-11 15:33:06
航天六院,一六五所,试验测控技术,信息与通信工程 / 控制科学与工程 / 电子科学与技术,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035586,2026-09-11 15:33:06
航天六院,一六五所,技术研发,信息与通信工程 / 控制科学与工程 / 电子科学与技术,博士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035587,2026-09-11 15:33:06
航天六院,一六五所,试验测控技术,信息与通信工程 / 机械工程 / 计算机,硕士,7,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035588,2026-09-11 15:33:06
航天六院,一六五所,试验工艺技术,动力工程及工程热物理 / 机械 / 海洋工程,硕士,10,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035589,2026-09-11 15:33:06
航天六院,一六五所,信息化建设,计算机科学与技术 / 计算机 / 软件工程,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035590,2026-09-11 15:33:06
航天六院,一六五所,计划采购,机械 / 电子信息 / 电子科学与技术,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035591,2026-09-11 15:33:06
航天六院,一六五所,试验工艺技术,动力工程及工程热物理 / 机械工程 / 航空宇航科学与技术,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035592,2026-09-11 15:33:06
航天六院,一六五所,推进剂工艺技术,动力工程及工程热物理 / 化工技术 / 机械,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035593,2026-09-11 15:33:06
航天六院,一六五所,动力供配电技术,动力工程及工程热物理 / 热能与发电工程 / 电力技术,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035594,2026-09-11 15:33:06
航天六院,一六五所,档案管理,图书情报与档案管理,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035595,2026-09-11 15:33:06
航天六院,一六五所,工艺设计,机械工程 / 机械,硕士,2,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035596,2026-09-11 15:33:06
航天六院,一六五所,会计,财务会计,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035597,2026-09-11 15:33:06
航天六院,一六五所,工艺设计,材料,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035598,2026-09-11 15:33:06
航天六院,一六五所,工艺技术,化学工程与技术 / 化学 / 化工技术,硕士,1,陕西西安,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=76&positionId=132035599,2026-09-11 15:33:06
